Fecha1,Coincidencia2,mseed
2023-02-18 00:31:34.580,2023-02-18 00:31:34.580,VPTE_OV_HH_2023-02-18T00:31:30.400000Z
2023-02-18 00:52:34.560,2023-02-18 00:52:34.560,VPTE_OV_HH_2023-02-18T00:52:30.400000Z
2023-02-18 01:02:07.560,2023-02-18 01:02:07.560,VPTE_OV_HH_2023-02-18T01:01:36.400000Z
2023-02-18 01:37:25.170,2023-02-18 01:37:25.170,VPTE_OV_HH_2023-02-18T01:37:18.400000Z
2023-02-18 02:18:20.420,2023-02-18 02:18:20.420,VPTE_OV_HH_2023-02-18T02:17:54.400000Z
2023-02-18 03:04:13.600,2023-02-18 03:04:13.600,VPTE_OV_HH_2023-02-18T03:04:06.400000Z
2023-02-18 03:49:09.680,2023-02-18 03:49:09.680,VPTE_OV_HH_2023-02-18T03:48:54.400000Z
2023-02-18 03:54:47.400,2023-02-18 03:54:47.400,VPTE_OV_HH_2023-02-18T03:54:30.400000Z
2023-02-18 05:02:41.910,2023-02-18 05:02:41.910,VPTE_OV_HH_2023-02-18T05:02:24.400000Z
2023-02-18 05:07:24.400,2023-02-18 05:07:24.400,VPTE_OV_HH_2023-02-18T05:07:18.400000Z
2023-02-18 05:26:59.560,2023-02-18 05:26:59.560,VPTE_OV_HH_2023-02-18T05:26:54.400000Z
2023-02-18 05:28:33.670,2023-02-18 05:28:33.670,VPTE_OV_HH_2023-02-18T05:28:18.400000Z
2023-02-18 05:29:31.470,2023-02-18 05:29:31.470,VPTE_OV_HH_2023-02-18T05:29:00.400000Z
2023-02-18 05:56:47.590,2023-02-18 05:56:47.590,VPTE_OV_HH_2023-02-18T05:56:18.400000Z
2023-02-18 05:59:10.660,2023-02-18 05:59:10.660,VPTE_OV_HH_2023-02-18T05:59:06.400000Z
2023-02-18 06:09:42.600,2023-02-18 06:09:42.600,VPTE_OV_HH_2023-02-18T06:09:36.400000Z
2023-02-18 06:41:11.520,2023-02-18 06:41:11.520,VPTE_OV_HH_2023-02-18T06:41:06.400000Z
2023-02-18 06:58:35.720,2023-02-18 06:58:35.720,VPTE_OV_HH_2023-02-18T06:57:54.400000Z
2023-02-18 08:29:07.560,2023-02-18 08:29:07.560,VPTE_OV_HH_2023-02-18T08:28:54.400000Z
2023-02-18 09:26:25.600,2023-02-18 09:26:25.600,VPTE_OV_HH_2023-02-18T09:26:18.400000Z
2023-02-18 09:29:10.510,2023-02-18 09:29:10.510,VPTE_OV_HH_2023-02-18T09:29:06.400000Z
2023-02-18 09:35:01.800,2023-02-18 09:35:01.800,VPTE_OV_HH_2023-02-18T09:34:42.400000Z
2023-02-18 09:39:43.520,2023-02-18 09:39:43.520,VPTE_OV_HH_2023-02-18T09:39:36.400000Z
2023-02-18 09:49:32.480,2023-02-18 09:49:32.480,VPTE_OV_HH_2023-02-18T09:49:24.400000Z
2023-02-18 10:00:19.600,2023-02-18 10:00:19.600,VPTE_OV_HH_2023-02-18T09:59:54.400000Z
2023-02-18 10:09:07.520,2023-02-18 10:09:07.520,VPTE_OV_HH_2023-02-18T10:09:00.400000Z
2023-02-18 10:10:32.520,2023-02-18 10:10:32.520,VPTE_OV_HH_2023-02-18T10:10:24.400000Z
2023-02-18 10:21:22.440,2023-02-18 10:21:22.440,VPTE_OV_HH_2023-02-18T10:20:54.400000Z
2023-02-18 10:27:25.480,2023-02-18 10:27:25.480,VPTE_OV_HH_2023-02-18T10:27:12.400000Z
2023-02-18 10:28:37.560,2023-02-18 10:28:37.560,VPTE_OV_HH_2023-02-18T10:27:54.400000Z
2023-02-18 10:57:31.600,2023-02-18 10:57:31.600,VPTE_OV_HH_2023-02-18T10:57:18.400000Z
2023-02-18 10:58:50.440,2023-02-18 10:58:50.440,VPTE_OV_HH_2023-02-18T10:58:42.400000Z
2023-02-18 11:01:39.400,2023-02-18 11:01:39.400,VPTE_OV_HH_2023-02-18T11:01:30.400000Z
2023-02-18 12:36:04.550,2023-02-18 12:36:04.550,VPTE_OV_HH_2023-02-18T12:36:00.400000Z
2023-02-18 12:47:17.710,2023-02-18 12:47:17.710,VPTE_OV_HH_2023-02-18T12:47:12.400000Z
2023-02-18 12:55:01.550,2023-02-18 12:55:01.550,VPTE_OV_HH_2023-02-18T12:54:54.400000Z
2023-02-18 13:15:18.440,2023-02-18 13:15:18.440,VPTE_OV_HH_2023-02-18T13:15:12.400000Z
2023-02-18 13:49:01.560,2023-02-18 13:49:01.560,VPTE_OV_HH_2023-02-18T13:48:48.400000Z
2023-02-18 13:57:29.870,2023-02-18 13:57:29.870,VPTE_OV_HH_2023-02-18T13:57:12.400000Z
2023-02-18 14:37:13.520,2023-02-18 14:37:13.520,VPTE_OV_HH_2023-02-18T14:37:06.400000Z
2023-02-18 14:51:10.480,2023-02-18 14:51:10.480,VPTE_OV_HH_2023-02-18T14:51:06.400000Z
2023-02-18 15:30:25.600,2023-02-18 15:30:25.600,VPTE_OV_HH_2023-02-18T15:30:18.400000Z
2023-02-18 15:49:37.750,2023-02-18 15:49:37.750,VPTE_OV_HH_2023-02-18T15:49:12.400000Z
2023-02-18 16:13:07.480,2023-02-18 16:13:07.480,VPTE_OV_HH_2023-02-18T16:13:00.400000Z
2023-02-18 16:15:53.530,2023-02-18 16:15:53.530,VPTE_OV_HH_2023-02-18T16:15:48.400000Z
2023-02-18 16:30:34.600,2023-02-18 16:30:34.600,VPTE_OV_HH_2023-02-18T16:30:30.400000Z
2023-02-18 16:58:11.720,2023-02-18 16:58:11.720,VPTE_OV_HH_2023-02-18T16:57:48.400000Z
2023-02-18 17:11:11.440,2023-02-18 17:11:11.440,VPTE_OV_HH_2023-02-18T17:11:06.400000Z
2023-02-18 17:53:52.480,2023-02-18 17:53:52.480,VPTE_OV_HH_2023-02-18T17:53:48.400000Z
2023-02-18 18:19:51.600,2023-02-18 18:19:51.600,VPTE_OV_HH_2023-02-18T18:19:42.400000Z
2023-02-18 18:21:53.420,2023-02-18 18:21:53.420,VPTE_OV_HH_2023-02-18T18:21:48.400000Z
2023-02-18 18:35:25.640,2023-02-18 18:35:25.640,VPTE_OV_HH_2023-02-18T18:35:06.400000Z
2023-02-18 20:45:35.530,2023-02-18 20:45:35.530,VPTE_OV_HH_2023-02-18T20:45:18.400000Z
2023-02-18 20:58:09.470,2023-02-18 20:58:09.470,VPTE_OV_HH_2023-02-18T20:57:54.400000Z
2023-02-18 21:06:22.480,2023-02-18 21:06:22.480,VPTE_OV_HH_2023-02-18T21:06:18.400000Z
2023-02-18 21:45:36.440,2023-02-18 21:45:36.440,VPTE_OV_HH_2023-02-18T21:45:30.400000Z
2023-02-18 22:42:17.440,2023-02-18 22:42:17.440,VPTE_OV_HH_2023-02-18T22:42:12.400000Z
2023-02-18 22:53:32.480,2023-02-18 22:53:32.480,VPTE_OV_HH_2023-02-18T22:53:24.400000Z
2023-02-18 23:29:11.440,2023-02-18 23:29:11.440,VPTE_OV_HH_2023-02-18T23:29:06.400000Z
2023-02-18 01:16:26.710,2023-02-18 01:16:26.710,VPTE_OV_HH_2023-02-18T01:16:19.760000Z
2023-02-18 01:21:59.870,2023-02-18 01:21:59.870,VPTE_OV_HH_2023-02-18T01:21:55.760000Z
2023-02-18 02:00:01.000,2023-02-18 02:00:01.000,VPTE_OV_HH_2023-02-18T01:59:43.760000Z
2023-02-18 02:21:06.120,2023-02-18 02:21:06.120,VPTE_OV_HH_2023-02-18T02:20:43.760000Z
2023-02-18 02:25:41.790,2023-02-18 02:25:41.790,VPTE_OV_HH_2023-02-18T02:25:37.760000Z
2023-02-18 02:52:31.290,2023-02-18 02:52:31.290,VPTE_OV_HH_2023-02-18T02:52:13.760000Z
2023-02-18 05:51:29.800,2023-02-18 05:51:29.800,VPTE_OV_HH_2023-02-18T05:51:25.760000Z
2023-02-18 06:46:08.800,2023-02-18 06:46:08.800,VPTE_OV_HH_2023-02-18T06:46:01.760000Z
2023-02-18 08:27:35.760,2023-02-18 08:27:35.760,VPTE_OV_HH_2023-02-18T08:27:31.760000Z
2023-02-18 08:30:18.460,2023-02-18 08:30:18.460,VPTE_OV_HH_2023-02-18T08:29:37.760000Z
2023-02-18 08:34:40.840,2023-02-18 08:34:40.840,VPTE_OV_HH_2023-02-18T08:34:31.760000Z
2023-02-18 08:38:41.320,2023-02-18 08:38:41.320,VPTE_OV_HH_2023-02-18T08:38:01.760000Z
2023-02-18 08:40:35.200,2023-02-18 08:40:35.200,VPTE_OV_HH_2023-02-18T08:40:07.760000Z
2023-02-18 08:46:43.000,2023-02-18 08:46:43.000,VPTE_OV_HH_2023-02-18T08:46:25.760000Z
2023-02-18 08:47:15.000,2023-02-18 08:47:15.000,VPTE_OV_HH_2023-02-18T08:46:25.760000Z
2023-02-18 09:02:07.840,2023-02-18 09:02:07.840,VPTE_OV_HH_2023-02-18T09:01:49.760000Z
2023-02-18 09:17:10.000,2023-02-18 09:17:10.000,VPTE_OV_HH_2023-02-18T09:16:31.760000Z
2023-02-18 09:21:32.760,2023-02-18 09:21:32.760,VPTE_OV_HH_2023-02-18T09:21:25.760000Z
2023-02-18 09:54:24.910,2023-02-18 09:54:24.910,VPTE_OV_HH_2023-02-18T09:54:19.760000Z
2023-02-18 10:06:10.440,2023-02-18 10:06:10.440,VPTE_OV_HH_2023-02-18T10:05:31.760000Z
2023-02-18 10:30:58.920,2023-02-18 10:30:58.920,VPTE_OV_HH_2023-02-18T10:30:01.760000Z
2023-02-18 10:32:53.920,2023-02-18 10:32:53.920,VPTE_OV_HH_2023-02-18T10:32:49.760000Z
2023-02-18 11:19:59.240,2023-02-18 11:19:59.240,VPTE_OV_HH_2023-02-18T11:19:01.760000Z
2023-02-18 11:34:29.080,2023-02-18 11:34:29.080,VPTE_OV_HH_2023-02-18T11:33:43.760000Z
2023-02-18 11:34:50.680,2023-02-18 11:34:50.680,VPTE_OV_HH_2023-02-18T11:34:25.760000Z
2023-02-18 12:08:49.920,2023-02-18 12:08:49.920,VPTE_OV_HH_2023-02-18T12:08:43.760000Z
2023-02-18 12:22:14.820,2023-02-18 12:22:14.820,VPTE_OV_HH_2023-02-18T12:21:19.760000Z
2023-02-18 12:23:33.240,2023-02-18 12:23:33.240,VPTE_OV_HH_2023-02-18T12:22:43.760000Z
2023-02-18 12:24:16.600,2023-02-18 12:24:16.600,VPTE_OV_HH_2023-02-18T12:23:25.760000Z
2023-02-18 12:31:46.160,2023-02-18 12:31:46.160,VPTE_OV_HH_2023-02-18T12:31:07.760000Z
2023-02-18 13:00:46.800,2023-02-18 13:00:46.800,VPTE_OV_HH_2023-02-18T12:59:49.760000Z
2023-02-18 13:16:38.030,2023-02-18 13:16:38.030,VPTE_OV_HH_2023-02-18T13:15:55.760000Z
2023-02-18 13:41:23.970,2023-02-18 13:41:23.970,VPTE_OV_HH_2023-02-18T13:41:07.760000Z
2023-02-18 14:42:15.480,2023-02-18 14:42:15.480,VPTE_OV_HH_2023-02-18T14:42:01.760000Z
2023-02-18 14:49:30.110,2023-02-18 14:49:30.110,VPTE_OV_HH_2023-02-18T14:49:01.760000Z
2023-02-18 15:45:05.880,2023-02-18 15:45:05.880,VPTE_OV_HH_2023-02-18T15:45:01.760000Z
2023-02-18 15:56:39.640,2023-02-18 15:56:39.640,VPTE_OV_HH_2023-02-18T15:56:13.760000Z
2023-02-18 16:43:11.950,2023-02-18 16:43:11.950,VPTE_OV_HH_2023-02-18T16:43:07.760000Z
2023-02-18 16:51:14.880,2023-02-18 16:51:14.880,VPTE_OV_HH_2023-02-18T16:50:49.760000Z
2023-02-18 17:57:33.520,2023-02-18 17:57:33.520,VPTE_OV_HH_2023-02-18T17:57:19.760000Z
2023-02-18 18:42:11.800,2023-02-18 18:42:11.800,VPTE_OV_HH_2023-02-18T18:42:07.760000Z
2023-02-18 20:55:53.910,2023-02-18 20:55:53.910,VPTE_OV_HH_2023-02-18T20:55:49.760000Z
2023-02-18 00:39:31.200,2023-02-18 00:39:31.200,VPTE_OV_HH_2023-02-18T00:39:14.040000Z
2023-02-18 02:06:15.550,2023-02-18 02:06:15.550,VPTE_OV_HH_2023-02-18T02:06:02.040000Z
2023-02-18 03:43:24.180,2023-02-18 03:43:24.180,VPTE_OV_HH_2023-02-18T03:43:20.040000Z
2023-02-18 06:06:12.160,2023-02-18 06:06:12.160,VPTE_OV_HH_2023-02-18T06:06:08.040000Z
2023-02-18 08:25:43.120,2023-02-18 08:25:43.120,VPTE_OV_HH_2023-02-18T08:25:26.040000Z
2023-02-18 08:31:19.050,2023-02-18 08:31:19.050,VPTE_OV_HH_2023-02-18T08:31:02.040000Z
2023-02-18 08:32:53.090,2023-02-18 08:32:53.090,VPTE_OV_HH_2023-02-18T08:32:26.040000Z
2023-02-18 08:40:56.090,2023-02-18 08:40:56.090,VPTE_OV_HH_2023-02-18T08:40:50.040000Z
2023-02-18 08:41:49.520,2023-02-18 08:41:49.520,VPTE_OV_HH_2023-02-18T08:41:32.040000Z
2023-02-18 08:49:20.710,2023-02-18 08:49:20.710,VPTE_OV_HH_2023-02-18T08:49:14.040000Z
2023-02-18 09:06:15.520,2023-02-18 09:06:15.520,VPTE_OV_HH_2023-02-18T09:06:02.040000Z
2023-02-18 09:56:15.910,2023-02-18 09:56:15.910,VPTE_OV_HH_2023-02-18T09:55:44.040000Z
2023-02-18 10:25:49.860,2023-02-18 10:25:49.860,VPTE_OV_HH_2023-02-18T10:25:08.040000Z
