Fecha1,Coincidencia2,mseed
2023-02-18 08:44:22.150000,2023-02-18 08:44:22.150000,HDC3_OV_HH_2023-02-18T08:44:18.150000Z
2023-02-18 08:55:42.370000,[],HDC3_OV_HH_2023-02-18T08:55:30.150000Z
2023-02-18 09:02:34.190000,2023-02-18 09:02:34.190000,HDC3_OV_HH_2023-02-18T09:02:30.150000Z
2023-02-18 09:04:15.340000,2023-02-18 09:04:15.350000,HDC3_OV_HH_2023-02-18T09:03:54.150000Z
2023-02-18 10:23:57.680000,2023-02-18 10:23:57.670000,HDC3_OV_HH_2023-02-18T10:23:42.150000Z
2023-02-18 10:29:31.820000,2023-02-18 10:29:31.770000,HDC3_OV_HH_2023-02-18T10:29:18.150000Z
2023-02-18 11:05:28.230000,2023-02-18 11:05:28.230000,HDC3_OV_HH_2023-02-18T11:05:00.150000Z
2023-02-18 11:20:01.670000,2023-02-18 11:20:01.680000,HDC3_OV_HH_2023-02-18T11:19:42.150000Z
2023-02-18 11:50:06.360000,2023-02-18 11:50:06.390000,HDC3_OV_HH_2023-02-18T11:49:48.150000Z
2023-02-18 12:01:28.870000,2023-02-18 12:01:28.870000,HDC3_OV_HH_2023-02-18T12:01:00.150000Z
2023-02-18 13:23:40.310000,2023-02-18 13:23:40.340000,HDC3_OV_HH_2023-02-18T13:23:36.150000Z
2023-02-18 13:36:59.190000,2023-02-18 13:36:59.230000,HDC3_OV_HH_2023-02-18T13:36:54.150000Z
2023-02-18 14:19:07.710000,2023-02-18 14:19:07.710000,HDC3_OV_HH_2023-02-18T14:18:54.150000Z
2023-02-18 14:20:27.310000,2023-02-18 14:20:27.350000,HDC3_OV_HH_2023-02-18T14:20:18.150000Z
2023-02-18 15:38:20.640000,2023-02-18 15:38:20.630000,HDC3_OV_HH_2023-02-18T15:38:00.150000Z
2023-02-18 15:47:53.630000,[],HDC3_OV_HH_2023-02-18T15:47:48.150000Z
2023-02-18 16:06:06.090000,2023-02-18 16:06:06.110000,HDC3_OV_HH_2023-02-18T16:06:00.150000Z
2023-02-18 16:09:47.510000,2023-02-18 16:09:47.510000,HDC3_OV_HH_2023-02-18T16:09:30.150000Z
2023-02-18 16:44:38.250000,2023-02-18 16:44:38.230000,HDC3_OV_HH_2023-02-18T16:43:48.150000Z
2023-02-18 17:04:10.280000,2023-02-18 17:04:10.290000,HDC3_OV_HH_2023-02-18T17:04:06.150000Z
2023-02-18 17:57:31.640000,2023-02-18 17:57:31.680000,HDC3_OV_HH_2023-02-18T17:57:18.150000Z
2023-02-18 18:23:58.160000,2023-02-18 18:23:58.150000,HDC3_OV_HH_2023-02-18T18:23:12.150000Z
2023-02-18 19:41:55.250000,2023-02-18 19:41:55.270000,HDC3_OV_HH_2023-02-18T19:41:36.150000Z
2023-02-18 19:45:10.270000,2023-02-18 19:45:10.260000,HDC3_OV_HH_2023-02-18T19:45:06.150000Z
2023-02-18 19:59:19.510000,2023-02-18 19:59:19.510000,HDC3_OV_HH_2023-02-18T19:59:06.150000Z
2023-02-18 20:14:37.110000,2023-02-18 20:14:37.140000,HDC3_OV_HH_2023-02-18T20:14:30.150000Z
2023-02-18 20:50:58.420000,[],HDC3_OV_HH_2023-02-18T20:50:54.150000Z
2023-02-18 21:39:16.350000,2023-02-18 21:39:16.330000,HDC3_OV_HH_2023-02-18T21:39:12.150000Z
2023-02-18 21:53:58.870000,2023-02-18 21:53:58.910000,HDC3_OV_HH_2023-02-18T21:53:12.150000Z
2023-02-18 22:04:39.690000,2023-02-18 22:04:39.690000,HDC3_OV_HH_2023-02-18T22:04:24.150000Z
2023-02-18 22:22:40.350000,2023-02-18 22:22:40.390000,HDC3_OV_HH_2023-02-18T22:22:36.150000Z
2023-02-18 22:35:40.180000,2023-02-18 22:35:40.170000,HDC3_OV_HH_2023-02-18T22:35:12.150000Z
2023-02-18 22:49:09.880000,2023-02-18 22:49:09.870000,HDC3_OV_HH_2023-02-18T22:48:30.150000Z
2023-02-18 23:04:48.350000,2023-02-18 23:04:48.420000,HDC3_OV_HH_2023-02-18T23:03:54.150000Z
2023-02-18 01:28:46.730000,2023-02-18 01:28:46.720000,HDC3_OV_HH_2023-02-18T01:28:13.370000Z
2023-02-18 02:04:21.530000,2023-02-18 02:04:21.530000,HDC3_OV_HH_2023-02-18T02:03:55.370000Z
2023-02-18 03:09:39.930000,2023-02-18 03:09:40.090000,HDC3_OV_HH_2023-02-18T03:09:01.370000Z
2023-02-18 03:14:41.490000,2023-02-18 03:14:41.480000,HDC3_OV_HH_2023-02-18T03:14:37.370000Z
2023-02-18 03:32:15.570000,[],HDC3_OV_HH_2023-02-18T03:32:07.370000Z
2023-02-18 04:15:58.700000,2023-02-18 04:15:58.660000,HDC3_OV_HH_2023-02-18T04:15:31.370000Z
2023-02-18 04:38:08.930000,2023-02-18 04:38:08.930000,HDC3_OV_HH_2023-02-18T04:37:55.370000Z
2023-02-18 05:04:38.530000,2023-02-18 05:04:38.510000,HDC3_OV_HH_2023-02-18T05:04:31.370000Z
2023-02-18 05:56:48.530000,2023-02-18 05:56:48.530000,HDC3_OV_HH_2023-02-18T05:56:19.370000Z
2023-02-18 07:27:26.530000,[],HDC3_OV_HH_2023-02-18T07:27:19.370000Z
2023-02-18 08:27:35.530000,2023-02-18 08:27:35.510000,HDC3_OV_HH_2023-02-18T08:27:31.370000Z
2023-02-18 08:31:20.590000,2023-02-18 08:31:20.610000,HDC3_OV_HH_2023-02-18T08:31:01.370000Z
2023-02-18 08:45:05.570000,2023-02-18 08:45:05.570000,HDC3_OV_HH_2023-02-18T08:45:01.370000Z
2023-02-18 08:45:49.670000,2023-02-18 08:45:49.690000,HDC3_OV_HH_2023-02-18T08:45:01.370000Z
2023-02-18 09:53:04.490000,2023-02-18 09:53:04.490000,HDC3_OV_HH_2023-02-18T09:52:55.370000Z
2023-02-18 09:58:42.530000,2023-02-18 09:58:42.500000,HDC3_OV_HH_2023-02-18T09:58:31.370000Z
2023-02-18 10:21:28.550000,2023-02-18 10:21:28.530000,HDC3_OV_HH_2023-02-18T10:20:55.370000Z
2023-02-18 11:37:59.410000,2023-02-18 11:37:59.410000,HDC3_OV_HH_2023-02-18T11:37:55.370000Z
2023-02-18 11:48:29.550000,2023-02-18 11:48:29.600000,HDC3_OV_HH_2023-02-18T11:48:25.370000Z
2023-02-18 12:23:35.890000,2023-02-18 12:23:35.890000,HDC3_OV_HH_2023-02-18T12:22:43.370000Z
2023-02-18 12:52:20.450000,2023-02-18 12:52:20.470000,HDC3_OV_HH_2023-02-18T12:52:07.370000Z
2023-02-18 13:21:35.530000,2023-02-18 13:21:35.560000,HDC3_OV_HH_2023-02-18T13:21:31.370000Z
2023-02-18 13:26:42.620000,2023-02-18 13:26:42.610000,HDC3_OV_HH_2023-02-18T13:26:25.370000Z
2023-02-18 13:48:53.500000,2023-02-18 13:48:53.530000,HDC3_OV_HH_2023-02-18T13:48:49.370000Z
2023-02-18 13:53:47.490000,2023-02-18 13:53:47.490000,HDC3_OV_HH_2023-02-18T13:53:43.370000Z
2023-02-18 14:23:11.570000,2023-02-18 14:23:11.570000,HDC3_OV_HH_2023-02-18T14:23:07.370000Z
2023-02-18 15:13:35.530000,2023-02-18 15:13:35.570000,HDC3_OV_HH_2023-02-18T15:13:31.370000Z
2023-02-18 18:12:48.410000,2023-02-18 18:12:48.410000,HDC3_OV_HH_2023-02-18T18:12:43.370000Z
2023-02-18 19:18:46.810000,2023-02-18 19:18:46.860000,HDC3_OV_HH_2023-02-18T19:18:31.370000Z
2023-02-18 19:40:17.530000,2023-02-18 19:40:17.510000,HDC3_OV_HH_2023-02-18T19:40:13.370000Z
2023-02-18 21:08:08.490000,2023-02-18 21:08:08.490000,HDC3_OV_HH_2023-02-18T21:07:43.370000Z
2023-02-18 21:13:35.610000,2023-02-18 21:13:35.600000,HDC3_OV_HH_2023-02-18T21:13:19.370000Z
2023-02-18 21:46:17.490000,2023-02-18 21:46:17.510000,HDC3_OV_HH_2023-02-18T21:46:13.370000Z
[],2023-02-18 08:29:09.970000,HDC3_OV_HH_2023-02-18T08:28:54.970000Z
[],2023-02-18 11:28:58.130000,HDC3_OV_HH_2023-02-18T11:28:48.970000Z
[],2023-02-18 15:50:00.130000,HDC3_OV_HH_2023-02-18T15:49:54.970000Z
[],2023-02-18 22:39:34.240000,HDC3_OV_HH_2023-02-18T22:39:24.970000Z
[],2023-02-18 22:51:24.160000,HDC3_OV_HH_2023-02-18T22:51:18.970000Z
[],2023-02-18 02:38:17.270000,HDC3_OV_HH_2023-02-18T02:38:12.150000Z
[],2023-02-18 08:39:28.270000,HDC3_OV_HH_2023-02-18T08:39:24.150000Z
[],2023-02-18 11:58:16.340000,HDC3_OV_HH_2023-02-18T11:58:12.150000Z
[],2023-02-18 21:17:34.470000,HDC3_OV_HH_2023-02-18T21:17:30.150000Z
[],2023-02-18 21:58:52.380000,HDC3_OV_HH_2023-02-18T21:58:48.150000Z
[],2023-02-18 00:39:18.540000,HDC3_OV_HH_2023-02-18T00:39:13.370000Z
[],2023-02-18 01:11:32.370000,HDC3_OV_HH_2023-02-18T01:11:25.370000Z
[],2023-02-18 02:39:44.410000,HDC3_OV_HH_2023-02-18T02:39:37.370000Z
[],2023-02-18 02:43:11.410000,HDC3_OV_HH_2023-02-18T02:43:07.370000Z
[],2023-02-18 14:02:56.400000,HDC3_OV_HH_2023-02-18T14:02:49.370000Z
[],2023-02-18 16:59:20.920000,HDC3_OV_HH_2023-02-18T16:59:13.370000Z
