Fecha1,Coincidencia2,mseed
2023-02-18 08:29:11.818391,2023-02-18 08:29:11.988391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:30:53.928391,2023-02-18 08:30:53.928391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:31:58.708391,2023-02-18 08:31:58.708391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:32:50.218391,2023-02-18 08:32:50.768391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:39:29.708391,2023-02-18 08:39:29.748391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:46:45.738391,2023-02-18 08:46:45.658391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:53:46.668391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:57:17.278391,2023-02-18 08:57:17.228391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:17:13.428391,2023-02-18 09:17:13.428391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:17:52.548391,2023-02-18 09:17:52.658391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:36:22.548391,2023-02-18 09:36:23.168391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:43:46.638391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:55:09.748391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:17:52.968391,2023-02-18 10:17:52.648391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:20:22.178391,2023-02-18 10:20:22.188391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:04.788391,2023-02-18 10:25:04.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:44:22.538391,2023-02-18 10:44:22.538391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:51:28.708391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:16:29.668391,2023-02-18 11:16:38.098391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:19:55.728391,2023-02-18 11:19:55.818391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:22:15.708391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
