Fecha1,Coincidencia2,mseed
2023-02-18 04:23:32.350000,2023-02-18 04:23:32.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:30:35.240000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:33:54.970000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:35:54.110000,2023-02-18 04:35:54.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:45:56.490000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:49:36.230000,2023-02-18 04:49:36.250000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:54:49.240000,2023-02-18 04:54:49.210000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 04:57:32.530000,2023-02-18 04:57:32.550000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:03:16.360000,2023-02-18 05:03:16.210000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:06:47.050000,2023-02-18 05:06:47.030000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:07:23.010000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:09:11.320000,2023-02-18 05:09:11.190000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:13:31.090000,2023-02-18 05:13:31.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:14:09.090000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:15:03.770000,2023-02-18 05:15:03.610000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:21:25.130000,2023-02-18 05:21:25.080000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:22:23.130000,2023-02-18 05:22:23.100000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:25:23.010000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:33:44.340000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:35:41.170000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:38:53.170000,2023-02-18 05:38:53.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:40:53.200000,2023-02-18 05:40:53.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:41:08.220000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:57:52.110000,2023-02-18 05:57:52.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:58:16.490000,2023-02-18 05:58:16.500000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 05:59:17.130000,2023-02-18 05:59:17.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:00:41.080000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:09:41.410000,2023-02-18 06:09:41.530000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:12:17.050000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:14:20.340000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:21:33.250000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:22:11.120000,2023-02-18 06:22:11.120000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:24:34.130000,2023-02-18 06:24:34.690000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:29:27.650000,2023-02-18 06:29:27.550000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:33:01.050000,2023-02-18 06:33:01.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:38:11.200000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:39:53.110000,2023-02-18 06:39:53.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:41:07.970000,2023-02-18 06:41:07.930000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:42:26.210000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:42:42.210000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:49:23.120000,2023-02-18 06:49:22.690000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:51:39.770000,2023-02-18 06:51:39.850000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:53:15.810000,2023-02-18 06:53:15.600000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:53:28.290000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:54:41.640000,2023-02-18 06:54:41.420000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 06:56:01.280000,2023-02-18 06:56:01.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:04:47.130000,2023-02-18 07:04:47.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:05:12.330000,2023-02-18 07:05:12.460000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:12:14.130000,2023-02-18 07:12:14.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:12:29.130000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:13:48.160000,2023-02-18 07:13:48.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:18:23.330000,2023-02-18 07:18:23.500000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:25:29.200000,2023-02-18 07:25:29.110000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:29:18.050000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:32:50.640000,2023-02-18 07:32:50.650000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:34:23,2023-02-18 07:34:23,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:44:47.170000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:45:24.100000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:52:15.980000,2023-02-18 07:52:15.980000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:56:17.100000,2023-02-18 07:56:17,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:56:56.010000,2023-02-18 07:56:56.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 07:58:11.370000,2023-02-18 07:58:11.100000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:02:10.050000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:07:06.170000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:09:04.780000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:10:47.190000,2023-02-18 08:10:47.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:15:14.300000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:17:36.280000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:17:41.100000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:24:16.170000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:27:14.650000,2023-02-18 08:27:14.570000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:29:09.970000,2023-02-18 08:29:09.970000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:30:18.040000,2023-02-18 08:30:18.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:31:20.640000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:31:58.010000,2023-02-18 08:31:58.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:32:45.250000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:32:56.080000,2023-02-18 08:32:56.070000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:34:02.320000,2023-02-18 08:34:02.370000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:34:42.330000,2023-02-18 08:34:42.120000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:35:56.590000,2023-02-18 08:35:56.610000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:40:32.290000,2023-02-18 08:40:32.330000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:41:37.100000,2023-02-18 08:41:37.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:44:21.840000,2023-02-18 08:44:21.890000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:45:02.530000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:45:47.730000,2023-02-18 08:45:47.730000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:46:45.010000,2023-02-18 08:46:45.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:47:18.170000,2023-02-18 08:47:18.180000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:55:42.010000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
