Fecha1,Coincidencia2,mseed
2023-02-18 12:01:28.890000,2023-02-18 12:01:28.890000,HDC3_OV_HH_2023-02-18T12:01:00.150000Z
2023-02-18 13:23:40.350000,[],HDC3_OV_HH_2023-02-18T13:23:36.150000Z
2023-02-18 13:36:59.230000,2023-02-18 13:36:59.190000,HDC3_OV_HH_2023-02-18T13:36:54.150000Z
2023-02-18 15:38:20.670000,2023-02-18 15:38:20.660000,HDC3_OV_HH_2023-02-18T15:38:00.150000Z
2023-02-18 16:06:06.140000,2023-02-18 16:06:06.160000,HDC3_OV_HH_2023-02-18T16:06:00.150000Z
2023-02-18 16:09:47.510000,2023-02-18 16:09:47.530000,HDC3_OV_HH_2023-02-18T16:09:30.150000Z
2023-02-18 16:44:38.350000,2023-02-18 16:44:38.320000,HDC3_OV_HH_2023-02-18T16:43:48.150000Z
2023-02-18 18:23:58.190000,2023-02-18 18:23:58.270000,HDC3_OV_HH_2023-02-18T18:23:12.150000Z
2023-02-18 19:41:55.270000,2023-02-18 19:41:55.270000,HDC3_OV_HH_2023-02-18T19:41:36.150000Z
2023-02-18 19:45:10.270000,2023-02-18 19:45:10.270000,HDC3_OV_HH_2023-02-18T19:45:06.150000Z
2023-02-18 19:59:19.540000,2023-02-18 19:59:19.510000,HDC3_OV_HH_2023-02-18T19:59:06.150000Z
2023-02-18 20:14:37.190000,2023-02-18 20:14:37.190000,HDC3_OV_HH_2023-02-18T20:14:30.150000Z
2023-02-18 21:39:16.390000,[],HDC3_OV_HH_2023-02-18T21:39:12.150000Z
2023-02-18 21:53:58.910000,2023-02-18 21:53:58.910000,HDC3_OV_HH_2023-02-18T21:53:12.150000Z
2023-02-18 22:35:40.180000,2023-02-18 22:35:40.180000,HDC3_OV_HH_2023-02-18T22:35:12.150000Z
2023-02-18 22:49:09.890000,2023-02-18 22:49:09.880000,HDC3_OV_HH_2023-02-18T22:48:30.150000Z
2023-02-18 23:04:48.460000,2023-02-18 23:04:48.440000,HDC3_OV_HH_2023-02-18T23:03:54.150000Z
2023-02-18 01:28:46.800000,2023-02-18 01:28:46.770000,HDC3_OV_HH_2023-02-18T01:28:13.370000Z
2023-02-18 02:04:21.520000,2023-02-18 02:04:21.490000,HDC3_OV_HH_2023-02-18T02:03:55.370000Z
2023-02-18 02:43:11.410000,2023-02-18 02:43:11.410000,HDC3_OV_HH_2023-02-18T02:43:07.370000Z
2023-02-18 03:14:41.490000,2023-02-18 03:14:41.490000,HDC3_OV_HH_2023-02-18T03:14:37.370000Z
2023-02-18 04:15:58.760000,[],HDC3_OV_HH_2023-02-18T04:15:31.370000Z
2023-02-18 05:04:38.580000,2023-02-18 05:04:38.540000,HDC3_OV_HH_2023-02-18T05:04:31.370000Z
2023-02-18 05:56:48.550000,2023-02-18 05:56:48.540000,HDC3_OV_HH_2023-02-18T05:56:19.370000Z
2023-02-18 08:31:20.610000,2023-02-18 08:31:20.640000,HDC3_OV_HH_2023-02-18T08:31:01.370000Z
2023-02-18 08:45:05.610000,2023-02-18 08:45:05.650000,HDC3_OV_HH_2023-02-18T08:45:01.370000Z
2023-02-18 08:45:49.770000,2023-02-18 08:45:49.890000,HDC3_OV_HH_2023-02-18T08:45:01.370000Z
2023-02-18 09:53:04.500000,2023-02-18 09:53:04.490000,HDC3_OV_HH_2023-02-18T09:52:55.370000Z
2023-02-18 11:37:59.410000,2023-02-18 11:37:59.410000,HDC3_OV_HH_2023-02-18T11:37:55.370000Z
2023-02-18 12:23:35.890000,2023-02-18 12:23:35.890000,HDC3_OV_HH_2023-02-18T12:22:43.370000Z
2023-02-18 12:52:20.470000,2023-02-18 12:52:20.480000,HDC3_OV_HH_2023-02-18T12:52:07.370000Z
2023-02-18 13:26:42.630000,2023-02-18 13:26:42.610000,HDC3_OV_HH_2023-02-18T13:26:25.370000Z
2023-02-18 13:48:53.530000,2023-02-18 13:48:53.570000,HDC3_OV_HH_2023-02-18T13:48:49.370000Z
2023-02-18 13:53:47.530000,2023-02-18 13:53:47.530000,HDC3_OV_HH_2023-02-18T13:53:43.370000Z
2023-02-18 15:13:35.570000,2023-02-18 15:13:35.610000,HDC3_OV_HH_2023-02-18T15:13:31.370000Z
2023-02-18 18:12:48.410000,2023-02-18 18:12:48.410000,HDC3_OV_HH_2023-02-18T18:12:43.370000Z
2023-02-18 19:18:46.840000,2023-02-18 19:18:46.940000,HDC3_OV_HH_2023-02-18T19:18:31.370000Z
2023-02-18 21:08:08.530000,2023-02-18 21:08:08.490000,HDC3_OV_HH_2023-02-18T21:07:43.370000Z
[],2023-02-18 11:28:58.130000,HDC3_OV_HH_2023-02-18T11:28:48.970000Z
[],2023-02-18 12:15:18.610000,HDC3_OV_HH_2023-02-18T12:15:00.970000Z
[],2023-02-18 23:44:35.170000,HDC3_OV_HH_2023-02-18T23:44:30.970000Z
[],2023-02-18 04:57:32.530000,HDC3_OV_HH_2023-02-18T04:56:48.150000Z
[],2023-02-18 08:44:22.160000,HDC3_OV_HH_2023-02-18T08:44:18.150000Z
[],2023-02-18 14:19:07.710000,HDC3_OV_HH_2023-02-18T14:18:54.150000Z
[],2023-02-18 14:20:27.310000,HDC3_OV_HH_2023-02-18T14:20:18.150000Z
[],2023-02-18 17:57:31.670000,HDC3_OV_HH_2023-02-18T17:57:18.150000Z
[],2023-02-18 03:09:40.110000,HDC3_OV_HH_2023-02-18T03:09:01.370000Z
[],2023-02-18 08:27:35.810000,HDC3_OV_HH_2023-02-18T08:27:31.370000Z
[],2023-02-18 10:21:28.540000,HDC3_OV_HH_2023-02-18T10:20:55.370000Z
[],2023-02-18 13:21:35.530000,HDC3_OV_HH_2023-02-18T13:21:31.370000Z
