Fecha1,Coincidencia2,mseed
2023-02-18 09:00:30.278393,2023-02-18 09:00:30.278393,RIFO_OV_HH_2023-02-18T09:00:25.128393Z
2023-02-18 09:55:18.408393,2023-02-18 09:55:18.408393,RIFO_OV_HH_2023-02-18T09:55:01.128393Z
2023-02-18 10:06:17.288393,2023-02-18 10:06:17.288393,RIFO_OV_HH_2023-02-18T10:06:13.128393Z
2023-02-18 10:37:56.408393,2023-02-18 10:37:56.438393,RIFO_OV_HH_2023-02-18T10:37:43.128393Z
2023-02-18 12:56:18.638393,2023-02-18 12:56:18.608393,RIFO_OV_HH_2023-02-18T12:55:37.128393Z
2023-02-18 13:37:43.278393,[],RIFO_OV_HH_2023-02-18T13:37:37.128393Z
2023-02-18 13:41:26.388393,2023-02-18 13:41:26.388393,RIFO_OV_HH_2023-02-18T13:41:07.128393Z
2023-02-18 13:52:34.538393,2023-02-18 13:52:34.568393,RIFO_OV_HH_2023-02-18T13:52:19.128393Z
2023-02-18 14:14:48.168393,2023-02-18 14:14:48.168393,RIFO_OV_HH_2023-02-18T14:14:43.128393Z
2023-02-18 18:54:01.558393,2023-02-18 18:54:01.568393,RIFO_OV_HH_2023-02-18T18:53:19.128393Z
2023-02-18 19:17:11.808393,2023-02-18 19:17:11.578393,RIFO_OV_HH_2023-02-18T19:17:07.128393Z
2023-02-18 19:20:52.628393,2023-02-18 19:20:52.628393,RIFO_OV_HH_2023-02-18T19:20:37.128393Z
2023-02-18 19:45:22.368393,2023-02-18 19:45:22.368393,RIFO_OV_HH_2023-02-18T19:45:07.128393Z
2023-02-18 21:53:21.208393,[],RIFO_OV_HH_2023-02-18T21:53:13.128393Z
2023-02-18 23:41:05.288393,2023-02-18 23:41:05.278393,RIFO_OV_HH_2023-02-18T23:41:01.128393Z
[],2023-02-18 17:19:44.588393,RIFO_OV_HH_2023-02-18T17:19:31.128393Z
[],2023-02-18 18:17:42.208393,RIFO_OV_HH_2023-02-18T18:17:37.128393Z
[],2023-02-18 21:12:41.168393,RIFO_OV_HH_2023-02-18T21:12:37.128393Z
[],2023-02-18 21:53:21.688393,RIFO_OV_HH_2023-02-18T21:52:31.128393Z
